id;SiteName;regione;Longitude;Latitude;Elevation;regione2
sardegna_SS069B424;Romana;sardegna;8.60193095077563;40.4879565094344;268;Sardegna
sardegna_SS077B030;Bonorva;sardegna;8.76854214807337;40.4186349169172;479;Sardegna
sardegna_SS077B168;S.lucia Di Bonorva;sardegna;8.84185010394273;40.4228125434696;360;Sardegna
sardegna_SS083B033;Bottida F.c.;sardegna;9.01205284331282;40.3867032119616;358;Sardegna
sardegna_SS086B083;Illorai;sardegna;8.99932877009578;40.3528291494436;503;Sardegna
sicilia_13949;Cattolica  Eraclea;sicilia;13.600611;37.748333;676;Sicilia
sicilia_11804;Lentina;sicilia;12.674973;38.052187000000004;113;Sicilia
sicilia_11805;Trapani;sicilia;12.506774;38.013603;2;Sicilia
sicilia_11806;Castellammare Del Golfo;sicilia;12.885201;38.020576;61;Sicilia
sicilia_11807;San Vito Lo Capo;sicilia;12.732357;38.187465;9;Sicilia
sicilia_11809;Borgo Fazio;sicilia;12.663609;37.85613;176;Sicilia
sicilia_11810;Birgi Nuovo;sicilia;12.495327;37.883963;21;Sicilia
sicilia_11811;Ciavolo;sicilia;12.550884;37.759824;98;Sicilia
sicilia_11812;Marsala;sicilia;12.456187;37.810158;5;Sicilia
sicilia_11813;Mazara Del Vallo;sicilia;12.599055;37.656656;8;Sicilia
sicilia_11814;Salemi;sicilia;12.80567;37.828797;327;Sicilia
sicilia_11815;Diga Trinitã ;sicilia;12.752419;37.691296;138;Sicilia
sicilia_11817;Castelvetrano;sicilia;12.800031;37.691017;174;Sicilia
sicilia_11819;Corleone;sicilia;13.301266;37.814435;629;Sicilia
sicilia_11820;Montalbano Elicona;sicilia;15.016871;38.022565;946;Sicilia
sicilia_11821;Roccamena;sicilia;13.153068;37.833963;471;Sicilia
sicilia_11823;Diga Arancio;sicilia;13.061259;37.625709;184;Sicilia
sicilia_11825;Sciacca;sicilia;13.126871;37.511873;110;Sicilia
sicilia_11827;Piano Del Leone;sicilia;13.465549;37.670792;876;Sicilia
sicilia_11828;Palazzo Adriano;sicilia;13.378685;37.685958;620;Sicilia
sicilia_11829;Bisacquino;sicilia;13.257793;37.698209;590;Sicilia
sicilia_11831;Diga Castello;sicilia;13.408301;37.580671;264;Sicilia
sicilia_11832;Bivona;sicilia;13.438949;37.61914;554;Sicilia
sicilia_11834;San Piero Patti;sicilia;14.965536;38.05387;384;Sicilia
sicilia_11835;Diga Platani (Fanaco);sicilia;13.552996;37.670208;667;Sicilia
sicilia_11837;Santa Caterina Villarmosa;sicilia;14.029313;37.587764;606;Sicilia
sicilia_11839;Vallelunga;sicilia;13.834319;37.67867;472;Sicilia
sicilia_11840;Mussomeli;sicilia;13.754307;37.583624;821;Sicilia
sicilia_11841;Racalmuto;sicilia;13.729697;37.409678;419;Sicilia
sicilia_11842;Cattolica  Eraclea;sicilia;13.396481;37.440389;197;Sicilia
sicilia_11843;Agrigento;sicilia;13.588111;37.303537;212;Sicilia
sicilia_11845;Canicattã¬;sicilia;13.849812;37.357789;456;Sicilia
sicilia_11846;Petralia Sottana;sicilia;14.093591;37.818103;1025;Sicilia
sicilia_11848;Alimena;sicilia;14.120925;37.705657;798;Sicilia
sicilia_11853;Pietraperzia;sicilia;14.137957;37.420458000000004;456;Sicilia
sicilia_11855;Cambobello Di Licata;sicilia;13.918287;37.264901;312;Sicilia
sicilia_11857;Tortorici;sicilia;14.824671;38.030117;590;Sicilia
sicilia_11858;Licata;sicilia;13.932402;37.098433;48;Sicilia
sicilia_11859;Butera;sicilia;14.184211;37.187795;252;Sicilia
sicilia_11861;Gela;sicilia;14.251353;37.063464;23;Sicilia
sicilia_11862;Piazza  Armerina;sicilia;14.369765;37.388265;708;Sicilia
sicilia_11863;Dissueri Diga;sicilia;14.289906;37.190185;165;Sicilia
sicilia_11864;Chiaramonte Gulfi;sicilia;14.703078;37.028439;673;Sicilia
sicilia_11865;Ragoleto Diga;sicilia;14.681745;37.126438;353;Sicilia
sicilia_11867;Ragusa;sicilia;14.723773;36.922496;532;Sicilia
sicilia_11868;Modica;sicilia;14.761858;36.858803;382;Sicilia
sicilia_11869;Ispica;sicilia;14.915745;36.784694;124;Sicilia
sicilia_11870;Castelluccio;sicilia;14.916855;36.932496;180;Sicilia
sicilia_11871;Palazzolo Acreide;sicilia;14.899688;37.060965;633;Sicilia
sicilia_11874;Lentini Cittã ;sicilia;14.998246;37.290823;40;Sicilia
sicilia_11876;Bronte;sicilia;14.83284;37.785136;737;Sicilia
sicilia_11877;Nicosia;sicilia;14.396684;37.746825;673;Sicilia
sicilia_11882;Caltagirone;sicilia;14.517966;37.239686;428;Sicilia
sicilia_11883;Mineo;sicilia;14.690246;37.264436;459;Sicilia
sicilia_11886;Zafferana Etnea;sicilia;15.105789;37.694213;590;Sicilia
sicilia_11887;Linguaglossa;sicilia;15.144488;37.839333;512;Sicilia
sicilia_11888;Acireale;sicilia;15.165228;37.620461;184;Sicilia
sicilia_11891;Floresta;sicilia;14.908035;37.986395;1266;Sicilia
sicilia_11892;Randazzo;sicilia;14.945065;37.876891;759;Sicilia
sicilia_11897;Santo Stefano Di Briga;sicilia;15.480576;38.099023;219;Sicilia
sicilia_11898;Messina Istituto Geofisico;sicilia;15.554106;38.200472;31;Sicilia
sicilia_11924;Castelbuono;sicilia;14.089174;37.929744;390;Sicilia
sicilia_11926;Cefalã¹;sicilia;14.016339;38.033856;58;Sicilia
sicilia_11929;Scillato;sicilia;13.914364;37.862158;425;Sicilia
sicilia_11930;Alia;sicilia;13.713416;37.7766;698;Sicilia
sicilia_11932;Vicari;sicilia;13.569884;37.827546;546;Sicilia
sicilia_11933;Ciminna;sicilia;13.559357;37.891796;467;Sicilia
sicilia_11935;Castroreale;sicilia;15.211153;38.09821;300;Sicilia
sicilia_11939;San Martino Delle Scale;sicilia;13.253264;38.089348;558;Sicilia
sicilia_11940;Partinico;sicilia;13.127707;38.0553;180;Sicilia
sicilia_11942;Palermo Osservatorio Astronomico;sicilia;13.350685;38.109161;27;Sicilia
sicilia_13763;Castroreale;sicilia;15.211806;38.099306;300;Sicilia
sicilia_13769;Montalbano Elicona;sicilia;15.017528;38.023667;946;Sicilia
sicilia_13771;S.piero Patti;sicilia;14.966194;38.054972;384;Sicilia
sicilia_13779;Tortorici;sicilia;14.825333;38.031222;590;Sicilia
sicilia_13785;S.agata Di Militello;sicilia;14.633083;38.064167;87;Sicilia
sicilia_13801;Castelbuono;sicilia;14.089861;37.930861;390;Sicilia
sicilia_13806;Cefalu';sicilia;14.017028;38.034972;58;Sicilia
sicilia_13813;Scillato;sicilia;13.915056;37.863278;425;Sicilia
sicilia_13815;Alia;sicilia;13.714111;37.777722;698;Sicilia
sicilia_13821;Vicari;sicilia;13.570583;37.828667;546;Sicilia
sicilia_13826;Sambuchi;sicilia;13.638889;37.87125;524;Sicilia
sicilia_13828;Ciminna;sicilia;13.560056;37.892917;467;Sicilia
sicilia_13834;Diga Scanzano;sicilia;13.371306;37.925028;532;Sicilia
sicilia_13852;Palermo Oss. Astron.;sicilia;13.351389;38.110278;27;Sicilia
sicilia_13862;Piano Piraino;sicilia;13.161056;37.932333;278;Sicilia
sicilia_13869;Lentina;sicilia;12.675694;38.053306;113;Sicilia
sicilia_13871;Trapani;sicilia;12.5075;38.014722;2;Sicilia
sicilia_13872;Castellammare Del G.;sicilia;12.885917;38.021694;61;Sicilia
sicilia_13873;San Vito Lo Capo;sicilia;12.733083;38.188583;3;Sicilia
sicilia_13875;Diga Rubino;sicilia;12.718083;37.882944;195;Sicilia
sicilia_13876;Borgo Fazio;sicilia;12.664333;37.85725;176;Sicilia
sicilia_13879;Birgi Nuovo;sicilia;12.496056;37.885083;21;Sicilia
sicilia_13880;Ciavolo;sicilia;12.551611;37.760944;98;Sicilia
sicilia_13881;Marsala;sicilia;12.456917;37.811278;5;Sicilia
sicilia_13883;Mazara Del Vallo;sicilia;12.599778;37.657778;11;Sicilia
sicilia_13884;Salemi;sicilia;12.806389;37.829917;327;Sicilia
sicilia_13885;Diga Trinita';sicilia;12.753139;37.692417;78;Sicilia
sicilia_13889;Castelvetrano;sicilia;12.80075;37.692139;202;Sicilia
sicilia_13897;Corleone;sicilia;13.301972;37.815556;629;Sicilia
sicilia_13899;Roccamena;sicilia;13.153778;37.835083;471;Sicilia
sicilia_13905;Diga Arancio;sicilia;13.061972;37.626833;184;Sicilia
sicilia_13907;Sciacca;sicilia;13.127583;37.513;110;Sicilia
sicilia_13909;Piano Del Leone;sicilia;13.46625;37.671917;876;Sicilia
sicilia_13910;Palazzo Adriano;sicilia;13.379389;37.687083;620;Sicilia
sicilia_13914;Bisacquino;sicilia;13.2585;37.699333;614;Sicilia
sicilia_13918;Diga Castello;sicilia;13.408944;37.581861;264;Sicilia
sicilia_13919;Bivona;sicilia;13.439889;37.620444;554;Sicilia
sicilia_13922;Carcarazza;sicilia;13.628861;37.670361;423;Sicilia
sicilia_13923;Diga Platani;sicilia;13.553694;37.671333;667;Sicilia
sicilia_13931;Favarella;sicilia;13.981306;37.458;483;Sicilia
sicilia_13932;S.caterina Villarmosa;sicilia;14.03;37.588889;606;Sicilia
sicilia_13938;Vallelunga;sicilia;13.721944;37.691667;640;Sicilia
sicilia_13940;Mussomeli;sicilia;13.755;37.58475;821;Sicilia
sicilia_13953;Agrigento;sicilia;13.588806;37.304667;212;Sicilia
sicilia_13959;Petralia Sottana;sicilia;14.094278;37.819222;1025;Sicilia
sicilia_13963;Alimena;sicilia;14.121611;37.706778;798;Sicilia
sicilia_13969;Enna;sicilia;14.273167;37.568944;804;Sicilia
sicilia_13972;Villapriolo;sicilia;14.195139;37.630583;511;Sicilia
sicilia_13980;Pietraperzia;sicilia;14.138639;37.421583;456;Sicilia
sicilia_13990;Gibbesi  Diga;sicilia;13.987472;37.307611;221;Sicilia
sicilia_13994;Cambobello Di Licata;sicilia;13.918972;37.266028;312;Sicilia
sicilia_13996;Licata;sicilia;13.933083;37.099556;15;Sicilia
sicilia_13998;Butera;sicilia;14.184889;37.188916999999996;252;Sicilia
sicilia_14000;Gela;sicilia;14.252028;37.064583;23;Sicilia
sicilia_14001;Piazza  Armerina;sicilia;14.370444;37.389389;708;Sicilia
sicilia_14002;Dissueri Diga;sicilia;14.290583;37.191306;165;Sicilia
sicilia_14007;Chiaramonte Gulfi;sicilia;14.70375;37.029556;673;Sicilia
sicilia_14008;Ragoleto  Diga;sicilia;14.682417;37.127556;353;Sicilia
sicilia_14014;Ragusa;sicilia;14.724444;36.923611;532;Sicilia
sicilia_14016;Modica;sicilia;14.762528;36.859917;382;Sicilia
sicilia_14019;Ispica;sicilia;14.916417;36.785806;103;Sicilia
sicilia_14025;Canicattini  Bagni;sicilia;15.060806;37.036333;341;Sicilia
sicilia_14026;Palazzolo Acreide;sicilia;14.900361;37.062083;633;Sicilia
sicilia_14038;Lentini Citta';sicilia;14.998917;37.291944;34;Sicilia
sicilia_14061;Bronte;sicilia;14.8335;37.78625;833;Sicilia
sicilia_14063;Nicosia;sicilia;14.397361;37.747944;673;Sicilia
sicilia_14089;Caltagirone;sicilia;14.518639;37.240806;428;Sicilia
sicilia_14090;Mineo;sicilia;14.690917;37.265556;459;Sicilia
sicilia_14094;Zafferana Etnea;sicilia;15.106444;37.695333;590;Sicilia
sicilia_14095;Linguaglossa;sicilia;15.145139;37.840444;512;Sicilia
sicilia_14098;Acireale;sicilia;15.165889;37.621583;184;Sicilia
sicilia_14104;Floresta;sicilia;14.908694;37.9875;1266;Sicilia
sicilia_14111;Francavilla Di Sicilia;sicilia;15.145361;37.907278;263;Sicilia
sicilia_14119;S.stefano Di Briga;sicilia;15.481222;38.100111;158;Sicilia
sicilia_14121;Messina Ist.geofisico;sicilia;15.55475;38.201556;31;Sicilia
toscana_4;Vallucciole;toscana;11.657476;43.842022;750;Toscana
toscana_5;Montemignaio;toscana;11.620676;43.740236;742;Toscana
toscana_6;Ortignano;toscana;11.751541;43.681925;428;Toscana
toscana_8;Badia Prataglia;toscana;11.876816;43.7942;935;Toscana
toscana_9;Bibbiena;toscana;11.830949;43.714149;397;Toscana
toscana_10;La Verna;toscana;11.931335;43.706911;1053;Toscana
toscana_11;Salutio;toscana;11.815369;43.621303;335;Toscana
toscana_12;Capezzine;toscana;11.932118;43.182868;324;Toscana
toscana_13;Bettolle;toscana;11.803501;43.202908;281;Toscana
toscana_14;Monte S.savino;toscana;11.742346;43.339127;283;Toscana
toscana_15;Cortona;toscana;11.996447999999999;43.268995;485;Toscana
toscana_16;Castiglion Fiorentino;toscana;11.928964;43.342826;281;Toscana
toscana_17;Arezzo;toscana;11.89285;43.471577;291;Toscana
toscana_19;Badia Agnano;toscana;11.649081;43.436499;265;Toscana
toscana_20;Nusenna In Chianti;toscana;11.531117;43.45024;479;Toscana
toscana_23;Pian Di Sco';toscana;11.55515;43.649965;470;Toscana
toscana_24;Il Palagio;toscana;11.429856;43.614937;293;Toscana
toscana_25;Vallombrosa;toscana;11.556821;43.731367;1050;Toscana
toscana_26;Cavallina;toscana;11.23742;43.983567;255;Toscana
toscana_27;Monte Di Fo';toscana;11.280845;44.079632;792;Toscana
toscana_31;Ponte A Olmo;toscana;11.304384;44.049072;506;Toscana
toscana_32;Vaglia;toscana;11.280048;43.912891;304;Toscana
toscana_33;S. Agata Di Mugello;toscana;11.33531;44.021705;337;Toscana
toscana_34;Razzuolo;toscana;11.467726;44.031584;775;Toscana
toscana_35;Ronta;toscana;11.436408;44.009048;457;Toscana
toscana_36;Borgo S. Lorenzo;toscana;11.39051;43.957877;194;Toscana
toscana_37;Villore;toscana;11.546251;43.966733;513;Toscana
toscana_38;Dicomano;toscana;11.5279;43.892594;293;Toscana
toscana_39;Consuma;toscana;11.585201;43.784466;908;Toscana
toscana_40;S. Brigida All'opaco;toscana;11.39838;43.854377;463;Toscana
toscana_41;Firenze Genio Civile;toscana;11.258303;43.779406;51;Toscana
toscana_46;Ferrone;toscana;11.259984;43.655384;188;Toscana
toscana_50;Cantagallo;toscana;11.083228;44.023971;494;Toscana
toscana_52;Vernio;toscana;11.156912;44.04747;316;Toscana
toscana_54;Le Croci Calenzano;toscana;11.214416;43.946505;416;Toscana
toscana_55;Prato Universita';toscana;11.099213;43.885556;64;Toscana
toscana_64;Radda In Chianti;toscana;11.379111;43.486026;464;Toscana
toscana_68;Simignano;toscana;11.168881;43.293748;453;Toscana
toscana_70;S. Gimignano;toscana;11.042352;43.47229;226;Toscana
toscana_72;S. Miniato (Cimitero);toscana;10.831479;43.684031;42;Toscana
toscana_74;Serra Pistoiese;toscana;10.75975;43.975617;700;Toscana
toscana_75;Montecatini Terme;toscana;10.773986;43.896797;120;Toscana
toscana_76;Castelmartini;toscana;10.829129;43.817839;22;Toscana
toscana_78;Volterra;toscana;10.862233;43.408995;372;Toscana
toscana_79;La Madonnina;toscana;10.909972;43.455625;271;Toscana
toscana_80;Orciatico;toscana;10.723384;43.435585;276;Toscana
toscana_82;Casciana Terme;toscana;10.618437;43.526575;97;Toscana
toscana_84;Coltano;toscana;10.391303;43.639594;4;Toscana
toscana_91;Miemo;toscana;10.670702;43.410186;440;Toscana
toscana_96;Montecatini V. Cecina;toscana;10.743084;43.387148;344;Toscana
toscana_98;Canneto;toscana;10.739307;43.202337;310;Toscana
toscana_101;Riparbella;toscana;10.603037;43.367253;241;Toscana
toscana_106;Monterotondo;toscana;10.858556;43.150218;605;Toscana
toscana_117;Montevarchi;toscana;11.567136;43.542615;145;Toscana
toscana_121;S. Piero A Sieve-Sieve;toscana;11.329263;43.96699;216;Toscana
toscana_137;Calenzano;toscana;11.156618;43.870227;67;Toscana
toscana_144;Montespertoli;toscana;11.133471;43.618974;263;Toscana
toscana_148;Certaldo;toscana;11.035636;43.546531;74;Toscana
toscana_149;Castelfiorentino;toscana;10.97041;43.604146;66;Toscana
toscana_153;Fornacino;toscana;10.850613;43.633007;66;Toscana
toscana_160;Pontedera;toscana;10.631241;43.665334;17;Toscana
toscana_162;S. Giovanni Alla Vena Valle;toscana;10.585252;43.6844;13;Toscana
toscana_169;Puretta;toscana;10.930118;43.304665;142;Toscana
toscana_181;Vecchia Ss Aurelia;toscana;10.614934;43.020657;14;Toscana
toscana_191;Livorno Mareografo;toscana;10.299632;43.546256;2;Toscana
toscana_198;Retignano;toscana;10.271503;44.005026;372;Toscana
toscana_206;Capanne Di Sillano;toscana;10.309084;44.258034;1257;Toscana
toscana_210;Villacollemandina;toscana;10.386305;44.160529;535;Toscana
toscana_214;Campagrina;toscana;10.259342;44.059003;1020;Toscana
toscana_216;Fornovolasco;toscana;10.360547;44.028957;539;Toscana
toscana_217;Gallicano;toscana;10.43964;44.06303;194;Toscana
toscana_221;Boscolungo;toscana;10.67354;44.139094;1374;Toscana
toscana_222;Melo;toscana;10.743544;44.131362;1088;Toscana
toscana_225;Selva Dei Porci;toscana;10.813551;44.077198;923;Toscana
toscana_226;Monte Oppio;toscana;10.836892;44.042468;835;Toscana
toscana_227;S. Marcello Pistoiese;toscana;10.788086;44.055275;610;Toscana
toscana_228;Prunetta;toscana;10.80397;44.008489;1012;Toscana
toscana_239;Ponte Tavole;toscana;10.18483;43.972565;7;Toscana
toscana_241;Camaiore;toscana;10.275355;43.927626;94;Toscana
toscana_242;Torre Del Lago;toscana;10.307692;43.832462;2;Toscana
toscana_244;Viareggio 1;toscana;10.259289;43.867634;2;Toscana
toscana_250;Casotti Di Cutigliano;toscana;10.751581;44.098219;640;Toscana
toscana_253;Borgo A Mozzano;toscana;10.55151;43.979877;245;Toscana
toscana_254;Piaggione;toscana;10.51441;43.929399;156;Toscana
toscana_255;Mutigliano;toscana;10.484186;43.881763;40;Toscana
toscana_258;Ripafratta;toscana;10.414922;43.821073;19;Toscana
toscana_261;Vecchiano;toscana;10.398898;43.780526;14;Toscana
toscana_289;Ponte Tura;toscana;11.166253;42.764698;16;Toscana
toscana_291;Roccalbegna;toscana;11.511635;42.788562;600;Toscana
toscana_292;Capanne;toscana;11.543856;42.685646;399;Toscana
toscana_294;Torricelle;toscana;11.425443;42.642219;158;Toscana
toscana_295;Scansano;toscana;11.341806;42.689651;412;Toscana
toscana_298;S. Donato;toscana;11.230903;42.53373;11;Toscana
toscana_349;Pontremoli Depuratore;toscana;9.883168;44.369246;290;Toscana
toscana_359;Minucciano;toscana;10.209776;44.172257;766;Toscana
toscana_374;Massa;toscana;10.141306;44.034082;51;Toscana
toscana_382;Camaiore I Frati;toscana;10.294074;43.938301;37;Toscana
toscana_408;Villacollemandina;toscana;10.387754;44.161529;535;Toscana
toscana_464;Lucca (Orto Botanico);toscana;10.510888;43.841806;17;Toscana
toscana_507;Chianciano S. Elena;toscana;11.821942;43.056605;462;Toscana
toscana_772;Castelnuovo Misericordia;toscana;10.665443;43.411142;347;Toscana
toscana_21;Villa Dell'olio;toscana;11.604733;43.591795;380;Toscana
toscana_28;Mangona;toscana;11.197975;44.051395;552;Toscana
toscana_30;Le Croci (Barberino);toscana;11.271917;44.009686;387;Toscana
toscana_42;Firenze Universita';toscana;11.25114;43.798788;86;Toscana
toscana_43;Cercina;toscana;11.261496;43.844258;349;Toscana
toscana_44;Caldine;toscana;11.340546;43.845709;469;Toscana
toscana_57;S. Giusto;toscana;11.193765;43.759952;39;Toscana
toscana_58;Case Passerini;toscana;11.17746;43.814406;35;Toscana
toscana_60;Montagnana;toscana;10.823039;43.953666;369;Toscana
toscana_61;Baggio;toscana;10.964162;43.99124;418;Toscana
toscana_71;Poggio Aglione;toscana;10.922167;43.531901;425;Toscana
toscana_77;S. Baronto;toscana;10.939066;43.835141;338;Toscana
toscana_90;Valle Benedetta;toscana;10.406518;43.517376;285;Toscana
toscana_119;Incisa Valle;toscana;11.456679;43.691696;111;Toscana
toscana_133;Strada In Chianti;toscana;11.315771;43.665899;160;Toscana
toscana_135;Vaiano Gamberame;toscana;11.128141;43.924691;175;Toscana
toscana_141;Pontelungo;toscana;10.893629;43.922766;65;Toscana
toscana_145;Turbone;toscana;11.035944;43.718586;74;Toscana
toscana_146;Empoli;toscana;10.947135;43.725925;31;Toscana
toscana_147;Poggibonsi;toscana;11.129404;43.47162;97;Toscana
toscana_155;Molino D'era;toscana;10.829027;43.457309;114;Toscana
toscana_156;Capannoli;toscana;10.687166;43.582027;34;Toscana
toscana_164;Bocca D'arno;toscana;10.280322;43.680668;1;Toscana
toscana_166;Stagno;toscana;10.352125;43.60002;4;Toscana
toscana_195;Pomezzana;toscana;10.314746;43.985157;476;Toscana
toscana_196;Cardoso;toscana;10.318978;44.009785;489;Toscana
toscana_200;Azzano;toscana;10.228438;44.0236;518;Toscana
toscana_202;Cerreto;toscana;10.173198;44.031856;437;Toscana
toscana_205;Passo Pradarena;toscana;10.300464;44.285808;1550;Toscana
toscana_207;Monte Castellino;toscana;10.381856;44.259698;1725;Toscana
toscana_208;Orto Di Donna;toscana;10.197383;44.134767;1134;Toscana
toscana_215;Monte Romecchio;toscana;10.526874;44.155531;1576;Toscana
toscana_219;Fabbriche Vallico;toscana;10.42742;43.99664;433;Toscana
toscana_223;Croce Arcana;toscana;10.778274;44.131916;1663;Toscana
toscana_229;Convalle;toscana;10.417144;43.937471;353;Toscana
toscana_247;Ponte Di Campia;toscana;10.453248;44.090525;238;Toscana
toscana_248;Calavorno;toscana;10.531037;44.021363;141;Toscana
toscana_251;Ponte Di Lucchio;toscana;10.717994;44.045525;482;Toscana
toscana_252;Chifenti;toscana;10.563969;44.007322;157;Toscana
toscana_257;Ponte Guido;toscana;10.436814;43.859119;30;Toscana
toscana_259;Pontetetto;toscana;10.494269;43.82343;14;Toscana
toscana_262;Bocca Di Serchio;toscana;10.269991;43.781265;2;Toscana
toscana_379;Pietrasanta;toscana;10.237099;43.94094;6;Toscana
toscana_416;Isola Santa;toscana;10.31537;44.067086;828;Toscana
toscana_469;Asciano Pisano;toscana;10.473658;43.752416;183;Toscana
toscana_686;Fattoria Scaletta;toscana;10.831991;43.709147;19;Toscana
toscana_767;Casacce;toscana;10.508943;43.445459;49;Toscana
toscana_827;Populonia;toscana;10.490456;42.990162;127;Toscana
toscana_860;Roccastrada;toscana;11.16947;43.011494;430;Toscana
toscana_867;Acquisti;toscana;11.060416;42.848331;5;Toscana
toscana_927;La Foce;toscana;11.780613;43.017539;570;Toscana
toscana_929;Pienza (Madonnina);toscana;11.679479;43.079112;455;Toscana
trentino_6510;Levico (Terme);trentino;11.304882;46.010585;502;Trentino
trentino_6541;Pezze' Di Moena (Diga);trentino;11.664561;46.383662;1205;Trentino
trentino_6561;Trento (Roncafort);trentino;11.101279;46.095667;194;Trentino
trentino_6630;Arco (Arboreto);trentino;10.883014;45.922291;115;Trentino
trentino_6638;Passo Tonale T0360;trentino;10.635572;46.261915;1880;Trentino
trentino_6639;Pejo Frana;trentino;10.678177;46.364472;1580;Trentino
trentino_6640;Cavalese (Meteotrentino);trentino;11.451794;46.284762;958;Trentino
trentino_6644;Malga Bissina;trentino;10.514022;46.053933;1750;Trentino
trentino_6509;Centa;trentino;11.234123;45.970184;815;Trentino
trentino_6511;Pontarso;trentino;11.494414;46.115589;925;Trentino
trentino_6512;Bieno;trentino;11.553742;46.079537;806;Trentino
trentino_6516;Passo Cereda;trentino;11.906843;46.194016;1375;Trentino
trentino_6520;Canal San Bovo;trentino;11.73469;46.149827;757;Trentino
trentino_6521;Lavarone;trentino;11.254037;45.939893;1155;Trentino
trentino_6528;Mezzana;trentino;10.795807;46.313429;905;Trentino
trentino_6529;Male';trentino;10.916104;46.355098;735;Trentino
trentino_6533;Passo Mendola;trentino;11.189417;46.419238;1320;Trentino
trentino_6539;Pian Fedaia (Diga);trentino;11.862414;46.461795;2040;Trentino
trentino_6543;Paganella;trentino;11.037444;46.143291;2125;Trentino
trentino_6544;Zambana;trentino;11.079707;46.156372;201;Trentino
trentino_6546;Passo Rolle;trentino;11.787638;46.297214;1995;Trentino
trentino_6547;Passo Valles;trentino;11.799764;46.338417;2032;Trentino
trentino_6564;Sant'orsola;trentino;11.3022;46.107105;930;Trentino
trentino_6569;Aldeno;trentino;11.091715;45.967849;182;Trentino
trentino_6570;Rovereto;trentino;11.043954;45.896097;203;Trentino
trentino_6571;Terragnolo (Piazza);trentino;11.150991;45.879596;800;Trentino
trentino_6576;Ronchi Di Ala;trentino;11.065345;45.739264;692;Trentino
trentino_6590;Pinzolo;trentino;10.757755;46.156746;755;Trentino
trentino_6591;Torrente Arno';trentino;10.640512;46.032072;1148;Trentino
trentino_6594;Montagne;trentino;10.751656;46.059134;955;Trentino
trentino_6598;Santa Massenza (Centrale);trentino;10.980894;46.065821;245;Trentino
trentino_6601;Torbole;trentino;10.882485;45.881852;70;Trentino
trentino_6602;Tenno;trentino;10.831122;45.919256;428;Trentino
trentino_6607;Folgaria;trentino;11.17142;45.914087;1140;Trentino
trentino_6609;Spormaggiore;trentino;11.047544;46.212402;655;Trentino
trentino_6615;Romeno;trentino;11.118834;46.390724;958;Trentino
trentino_6637;Passo Brocon;trentino;11.659658;46.116488;1560;Trentino
trentino_6642;Passo Sommo - Folgaria;trentino;11.206388;45.918907;1360;Trentino
umbria_3539;Perugia_santa_giuliana;umbria;12.387;43.105;412;Umbria
umbria_1482;Perugia_sede;umbria;12.376;43.106;352;Umbria
umbria_811;Azzano;umbria;12.757;42.812;235;Umbria
umbria_270;Bastia_umbra;umbria;12.561;43.054;204;Umbria
umbria_3545;Cannara;umbria;12.584;42.996;190;Umbria
umbria_1480;Carestello;umbria;12.534;43.286;494;Umbria
umbria_792;Casa_castalda;umbria;12.659;43.18;663;Umbria
umbria_795;Casigliano;umbria;12.496;42.716;264;Umbria
umbria_1653;Cerbara;umbria;12.218;43.509;318;Umbria
umbria_775;Collepepe;umbria;12.406;42.93;175;Umbria
umbria_797;Forsivo;umbria;13.014;42.799;792;Umbria
umbria_301;Gubbio;umbria;12.563;43.341;449;Umbria
umbria_1683;Monte_cucco;umbria;12.729;43.375;1155;Umbria
umbria_748;Passignano;umbria;12.142;43.187;308;Umbria
umbria_266;Petrelle;umbria;12.16;43.35;400;Umbria
umbria_738;Petrignano_del_lago_-_Sp_302;umbria;11.953;43.161;301;Umbria
umbria_1522;Piediluco;umbria;12.767;42.534;389;Umbria
umbria_253;Ponticelli;umbria;11.969;42.932;249;Umbria
umbria_798;Ripalvella;umbria;12.3;42.843;453;Umbria
umbria_794;San_benedetto_vecchio;umbria;12.464;43.437;679;Umbria
umbria_793;San_biagio_della_valle;umbria;12.28;43.017;237;Umbria
umbria_799;San_silvestro;umbria;12.674;42.756;369;Umbria
umbria_268;Todi;umbria;12.41;42.787;211;Umbria
umbria_1682;Vallo_di_nera;umbria;12.86;42.757;414;Umbria
valledaosta_26;Gressoney-La-Trinité - Eselbode;valledaosta;7.82587;45.8306;1642;Valle D'aosta
valledaosta_44;Pontboset - Fournier;valledaosta;7.67989;45.6046;1087;Valle D'aosta
valledaosta_60;Valsavarenche - Eaux-Rousses;valledaosta;7.20835;45.5668;1651;Valle D'aosta
valledaosta_83;Rhêmes-Notre-Dame - Chaudanne;valledaosta;7.11374;45.5604;1794;Valle D'aosta
veneto_5675;Arabba;veneto;11.87637;46.49926;1653;Veneto
veneto_5677;Caprile;veneto;11.99027;46.43977;1076;Veneto
veneto_5678;Malga Ciapela;veneto;11.9051;46.42785;1501;Veneto
veneto_5679;Gares (Canale D'agordo);veneto;11.88295;46.31246;1392;Veneto
veneto_5680;Agordo;veneto;12.03251;46.27609;588;Veneto
veneto_5681;S. Andrea (Gosaldo);veneto;11.95784;46.22896;1279;Veneto
veneto_5682;S. Antonio Di Tortal;veneto;12.15469;46.04768;568;Veneto
veneto_5683;Sospirolo;veneto;12.07977;46.14025;363;Veneto
veneto_5687;Podestagno;veneto;12.11253;46.5929;1433;Veneto
