1974;10;15;NA;5;6;12.6;14.8;5.8000002;6.5999999;13;11.4;15;18.200001;6.4000001;10.5;11.4;7.1999998;6;9;5.4000001;11;7.5999999;7.8000002;8.3999996;3.8;8.6000004;17;15;10;12.4;9.8000002;8;0;NA;15.6;10.2;11.6
1974;10;16;NA;4;3;7;3;2;0.40000001;4.8000002;5.4000001;2;5.8000002;6.8000002;5;6.5999999;7;5;3.5999999;0.60000002;1;1.2;1.6;3;0.60000002;1.6;3;5;1;6.1999998;3;0;0;NA;4.5999999;3.4000001;4.5999999
1974;10;17;NA;0;0;1.6;0.60000002;0.2;1.6;0;0;0;0;0.2;0;0;0;0;0;0.2;0;0;0;0;0.60000002;0.2;2;4;0;0.2;0;0;0;NA;0.60000002;0;0
1974;10;18;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0.2;0;0;0;0;0;0;0;0;0;0;0;NA;0.2;0;0
1974;10;19;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0.2;0;0;0;0;0;0;0;0;NA;0;0;0
1974;10;20;NA;0;0;30.4;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0.60000002;0;0;0;0;0;0;0;0;NA;0;0;0
1974;10;21;NA;1.2;6.1999998;1.6;8;3.4000001;11.8;0;2.5999999;0;0.40000001;10;0;0;0.80000001;1;1;16.6;2;3.5999999;1.6;0;21.799999;11.2;30;17.5;4.5999999;8.3999996;0;0;2;NA;15;1.2;0
1974;10;22;NA;0;4;29.4;1.2;1;2.8;0.2;4;1;2.5999999;1.4;0;2.8;0.60000002;7;6;2.8;0.60000002;1;1.6;2.2;2.4000001;1.2;2;2.5;2.8;0.40000001;0;0;0;NA;0.80000001;0.2;6.8000002
1974;10;23;NA;14;15;8.6000004;9.8000002;9.8000002;10.8;4.8000002;3.8;2;3.8;18.6;7.5;7;12.8;8;6;5;2.8;4.5999999;2.5999999;2.8;11;3;16;15;5;14.2;0;9.6000004;6;NA;9.6000004;5.1999998;0.2
1974;10;24;NA;2.3;0;0;1.2;1;0.2;0;0.40000001;0;0.60000002;2;0;1.2;1.4;0;0.2;0;0;0.2;0;0.2;3.5999999;0.2;1;5.5;0;1.6;10.2;0;0;NA;0.80000001;0.2;0.2
1974;10;25;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;NA;0;0;0
1974;10;26;NA;0;0;0;0.2;0;0;0;0.2;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1974;10;27;NA;0;0;0;1;0.60000002;0;1.8;1.2;0;0.60000002;0;0;0;0.40000001;0;0.60000002;0;0.80000001;0.2;1.8;0;0.2;0;0;0;0;0;2;2;8;NA;1;1.8;0.2
1974;10;28;NA;1.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0.2;0;0;0;0;0;0;0;0;NA;0;0;0.2
1974;10;29;NA;0.1;6;6.5999999;3.2;8;6.5999999;3;4.4000001;6;2;1.6;0;1.6;0.80000001;1;0.40000001;11.6;12.8;5.5999999;9.6000004;10.6;17.6;9.6000004;3;4.5;11;3.4000001;4;6.4000001;11;NA;6.1999998;3;6.8000002
1974;10;30;NA;21;3;5.5999999;7.5999999;0.60000002;0.2;3;1;1;3.4000001;12.8;16.5;22;9.3999996;30;19;1.2;4.5999999;0;4.8000002;7;0;0.60000002;12;12;3.5999999;8.3999996;4.9000001;1.6;0;NA;15;6.5999999;1.6
1974;10;31;NA;0.2;0;11.8;0.2;0.80000001;0;0;0;0;0;3;0;0;4.5999999;3;1.4;0.2;0.2;3;0.2;0.40000001;0;0;2;7;0.2;0.40000001;0;6.4000001;10.5;NA;0;0;0
1974;11;1;NA;3.4000001;2;4.1999998;0.80000001;0.80000001;3.8;2;1.4;1;1.8;5;2;0.60000002;0.40000001;0;0.60000002;1.6;0;0.2;0.80000001;0.80000001;1.4;0;12;0;1.6;0.2;0;0;0;NA;0.40000001;1.8;2.4000001
1974;11;2;NA;0;0;0;1.6;1;0;0;0;0;0;0.60000002;0;0;0;0;0;0.40000001;0;0;0;0;0;0;2;0;0;1;0;1;0;NA;1.6;0;0
1974;11;3;NA;0;0;1.4;0.2;0;0;0;0;0;0;0.40000001;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;NA;0;0;0
1974;11;4;NA;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.2;0;0;0;NA;0;0;0
1974;11;5;NA;0;0;0.80000001;0;0;0.80000001;0;0.2;0;0;1;0;0.2;0;0;2.5999999;0.2;0;0;0;0;1.8;0;0;0;0;0.2;0;0;0;NA;0;0;0
1974;11;6;NA;8;13;55.599998;21;6.1999998;15.8;9;20;1;6.5999999;64.400002;8.5;4;7.4000001;5;24;17.4;2.5999999;7.5999999;2.2;5.4000001;16.799999;3.4000001;26;22;4.4000001;12.4;8;16.4;10;NA;3.8;8.8000002;4
1974;11;7;NA;97.400002;16;48;70;33;10.8;27;27.200001;23;34.400002;63;85;86.199997;79.599998;36;28.4;60;56.400002;107.8;72.800003;87.599998;17.200001;35.599998;21;26;105;21.200001;130;57.799999;60;NA;35;55.400002;40
1974;11;8;NA;28.299999;34.700001;12.4;50;13.6;3.8;77;48.200001;48;32;12.4;84.5;51;21.200001;38;0.80000001;46.200001;53;131.39999;85.800003;75.800003;15.6;49.599998;56;36;58.400002;33.599998;96.800003;50;40;NA;140.8;44.400002;69.400002
1974;11;9;NA;1;0;0.40000001;0;0;0;1;0.2;2;1.8;0.40000001;0;0.80000001;0.80000001;0;0;2.2;1.6;2.4000001;1.4;1.6;0;0.40000001;2;0;0.2;0.2;0;0;0;NA;7.4000001;0.60000002;0.80000001
1974;11;10;NA;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;NA;0;0;0
1974;11;11;NA;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1974;11;12;NA;0;0;0;0;0.2;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;NA;0;0;0
1974;11;13;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1974;11;14;NA;0;0;0;0.2;0;0.2;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;NA;0;0;0
1974;11;15;NA;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1974;11;16;NA;0;0;0;0;0;0;0;0.2;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1974;11;17;NA;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;NA;0;0;0
1974;11;18;NA;0;0;0;0;0;0;0;0.40000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;NA;0;0;0
1974;11;19;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1974;11;20;NA;0;0;0.40000001;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2;0;0;0;0;0.40000001;0;0;0;0;0;0;0;0;NA;0;0;0
1974;11;21;NA;1.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1974;11;22;NA;0;0.80000001;4.5999999;0.60000002;2.8;3.2;0;0;0;0;5.4000001;2;1;1.2;0;0.2;1.4;0;0.2;0;0;1.4;0;2;2.5;0;2.5999999;2;1.4;0;NA;1;0.80000001;0.2
1974;11;23;NA;0;0;0;0;0;0.2;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0.40000001;0;0;0;0;0;0;0;0;NA;0;0;0
1974;11;24;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0.2;0;0;0;0;0;0;0;0;NA;0;0;0
1974;11;25;NA;0;0;0;0;0;0;0;0.2;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1974;11;26;NA;1;2;8;1.4;0.80000001;9.1999998;0;0;0;0.40000001;5.5999999;0;0;0;0;0;16;0.40000001;3.5999999;0.80000001;0;13;0.2;6;1;2.5999999;0.60000002;0;0.60000002;0;NA;3.2;0;0
1974;11;27;NA;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0.80000001;0.2;0;0;0;0;0;0;0;NA;0;0;0
1974;11;28;NA;0;0;0.2;0.2;1.2;2.2;0;0.2;0;0;0.60000002;0;0;0.2;0;0;2.8;0.40000001;0.2;0.2;0;2.4000001;0.2;0;0;0.2;0.2;0;0.2;0;NA;0.60000002;0.2;0.2
1974;11;29;NA;2;0.60000002;3.2;0.40000001;3.4000001;1.4;1;0.40000001;1;1.2;0;0;0.60000002;1.8;1.2;0.80000001;2.5999999;3;2.8;3.8;2.8;2.5999999;0.80000001;1;1.5;3.5999999;0.80000001;3.5;0.80000001;6;NA;4.8000002;5.5999999;0.80000001
1974;11;30;NA;0;0;0;0;0;0;0;0;0;0;0.40000001;0;0;0;0;0;0;0;0;0;0;0.60000002;0;0;0;0;0;0;0;0;NA;0;0;0
1974;12;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1974;12;2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0.80000001;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1974;12;3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1974;12;4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1974;12;5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1974;12;6;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.2;0;0;0;0;0;0;0;NA;0;0;0
1974;12;7;NA;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;NA;0;0;0
1974;12;8;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1974;12;9;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1974;12;10;NA;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1974;12;11;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.60000002;0;0;0;0;0;0;0;0;NA;0;0;0
1974;12;12;NA;0;0;0.2;0;0;0.60000002;0;0;0;0.2;0;0;0;0;0;0;1.8;0;0;0;0;2.5999999;0.2;0;0;0;0;0;0;0;NA;0;0;0
1974;12;13;NA;0.2;0;0.60000002;0.40000001;0;0;1.4;0;0;0.40000001;0;0;2.4000001;0;3;2;1;1.6;0.60000002;0.40000001;0.40000001;1.8;0.40000001;0;0;1.2;0;0;0;0;NA;1.2;1.4;0.40000001
1974;12;14;NA;8.3999996;7;14.3;5.5999999;3;0;9;11;7;17.200001;5;15;20;16.200001;5;6;22;6.1999998;5.4000001;6.5999999;15;0.2;13.6;6;4.5;9.3999996;14.3;13.5;4;15;NA;20;10.8;19.200001
1974;12;15;NA;0;0;2;0;0;0;0;6.5999999;0;0;0;7;0;0;0;0;0;6.5999999;0;0.80000001;0;0;0.40000001;0;0;1;0;0;0;0;NA;0;0;0
1974;12;16;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;NA;0;0;0
1974;12;17;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1974;12;18;NA;0;0;2.4000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;NA;0;0;0
1974;12;19;NA;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.40000001;0;0;0;0;0;0;0;NA;0;0;0
1974;12;20;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.40000001;0;0;0;0;0;0;0;0;0;NA;0;0;0
1974;12;21;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1974;12;22;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1974;12;23;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1974;12;24;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1974;12;25;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1974;12;26;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1974;12;27;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;NA;0.60000002;0;0
1974;12;28;NA;0.30000001;0;0;0;0.2;0;0.2;0;0;0;0.2;0;0.40000001;0.60000002;0;0;0.80000001;0;0;0;0;0.40000001;0;0;0;0;0;0;0;0;NA;0;0;0
1974;12;29;NA;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1974;12;30;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1974;12;31;NA;60.400002;7.9000001;5;20.6;18;7.1999998;35.599998;27.200001;21;20.200001;12;15;47.200001;22;10;17;20;38.200001;14.2;25.799999;40;0.80000001;17.4;8;2.9000001;25.4;23;42;28;20;NA;48.200001;32.799999;32.200001
1975;1;1;NA;0;3;5.5999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0.80000001;0;0;0.2;1.6;0.2;0;0;2.5;4.3000002;1.8;15;0;6;NA;0;0;0
1975;1;2;NA;0;0;2;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0.60000002;0.40000001;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;1;3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;3.4000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;1;4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;1;5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;1;6;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;1;7;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;1;8;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;1;9;NA;0.2;0;5.4000001;1.8;0;0;0.40000001;0.40000001;4;1.4;2;1;1.4;1.6;1;2;0;0.2;0.40000001;0.2;0;0;0;1;1.5;0.2;1.8;1.8;0;0;NA;0.60000002;0.2;0.2
1975;1;10;NA;0;0;0;0;0;0;0;0;0;0;0.60000002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0.2;0
1975;1;11;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;1;12;NA;0;0;0;0;0;0.40000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.80000001;0;0;0;0;0;0;0;0;NA;0;0;0
1975;1;13;NA;0;0;0;0;0.40000001;0;0;0;0;0;0;0;0;0;0;0;0.40000001;0;0;0;0;0.40000001;0;0;0;0;0;0;0;0;NA;0;0;0
1975;1;14;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;1;15;NA;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;NA;0;0;0
1975;1;16;NA;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;1;17;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;NA;0;0;0
1975;1;18;NA;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;1;19;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;1;20;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;1;21;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;1;22;NA;0;0;0;0;0;0;0;0;0;0;0.40000001;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;NA;0;0;0
1975;1;23;NA;0;0;0;0.2;0;0.2;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;NA;0;0;0
1975;1;24;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;1;25;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;1;26;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;1;27;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;1;28;NA;1;7;15.8;3.5999999;4.8000002;6.8000002;1.2;0;0;0;6.1999998;2;0;0.40000001;0;0.40000001;14.2;1.8;1.8;4;2.2;11.2;0.60000002;8;4.5;3.2;1;3.5999999;2.4000001;1;NA;4.5999999;1.4;1
1975;1;29;NA;0;0;0.40000001;0;0.80000001;0;0.40000001;0.2;0;0;0.80000001;0;0;0.40000001;2;0;1.2;0;0;1;2;0.40000001;0;1;0;1.8;0.40000001;1.6;0.40000001;0;NA;0.60000002;0.2;0
1975;1;30;NA;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0.40000001;0;0;0;0;0.2;0;0;0;0;0;0;0;0;NA;0;0;0
1975;1;31;NA;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;2;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;2;2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.80000001;0;0.40000001;0;0;0;0;0;0;0;0;0;0;0;NA;1.2;0;0
1975;2;3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;2;4;NA;17;7.3000002;10.5;15;2.2;2.5999999;33.799999;18.799999;23;19.799999;21.9;20;16.6;16;14;9.3999996;50;33.799999;36.599998;19.200001;50;2;13;1;6.5;24.700001;4;42;18;30;NA;24;34.200001;34.400002
1975;2;5;NA;3;0;0;0.2;1.5;0.40000001;2.4000001;14;2;2.4000001;10;6.5;2.5999999;2.4000001;1;0.80000001;5;14.2;22;18;3;2.2;17.200001;2;1.5;18.799999;0.2;0;0;18;NA;10.4;5.1999998;5.4000001
1975;2;6;NA;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;NA;0;0;0.2
1975;2;7;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;2;8;NA;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;2;9;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;2;10;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;2;11;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.40000001;0;0;0;0;0;0;0;0;NA;0;0;0
1975;2;12;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;2;13;NA;0;0.60000002;0.80000001;0;0.40000001;0.60000002;0;0;0;0;0.2;0;0;0;0;0;1.4;0;0;0;0;4;0;0;0;0;0;0;0;0;NA;0;0;0
1975;2;14;NA;3;0;1.4;0;0;0;0;0.80000001;0;2;1.4;3;2.5999999;3.4000001;3;0;0.2;0.80000001;0;0.60000002;0;0.80000001;2.2;0;0;0.40000001;0;0;0.40000001;0;NA;0;0;2
1975;2;15;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;2;16;NA;2;0;0.80000001;0;0;0;0;0;0;0;3;0;0.40000001;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;2;17;NA;31;0;2.5999999;31.6;0.2;0;21.799999;23.799999;17;46;8.6000004;4.5;63.799999;33.200001;31;17.6;7;29;26;22.4;30;0;7.1999998;13;1.5;11.4;5.5999999;11.2;8.3999996;30;NA;40;22.799999;27
1975;2;18;NA;0;0;4;0;0;0;0;1.6;0;0;0;0;0;0;0;0;1;0.60000002;0.2;0.40000001;0;0;0;0;0;1.4;0;0;0;0;NA;0;0;0
1975;2;19;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;2;20;NA;0;0;0;0.2;0;0;7.1999998;0.2;0;0;0;0;0;0;0;0;0;0.40000001;0;0;0;0;0.60000002;0;0;0;0;0;0;0;NA;0;0;0
1975;2;21;NA;31.5;3;10;19.799999;0.69999999;0;13;25.4;26;52.599998;6.5999999;14;51.400002;23;11;6.4000001;18;29.799999;18.4;23;30;0;11.6;10;2.5;0;8.8000002;11.6;2;10;NA;50.200001;15.6;45
1975;2;22;NA;0;0;7;1.6;0;0;0.2;0;0;0;0;0;0;0;7;4.5999999;5;0.40000001;1;2.4000001;0;0;0.2;1;0;2.2;0.40000001;3.7;1.5;0;NA;0;0.2;0
1975;2;23;NA;0;0;0;0;0;0;0;0;0;0.2;0;0;0.40000001;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;2;24;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;2;25;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;2;26;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;2;27;NA;0;0;8;0.2;0;0;0;0;0;0;1.2;0;1.2;1.6;1;0.80000001;0;0;0;0;0;0;0;0;0.5;0;0.2;1;0;0;NA;0.2;0.2;0
1975;2;28;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;3;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;3;2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;3;3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;3;4;NA;0;0;0;0;0;0;0.80000001;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0
1975;3;5;NA;0;0.40000001;3.8;0;0;0;0;0;0;0.2;4.4000001;0;0;0;0;0;1.4;0;0;0.2;0;3.8;0;1;0;0.2;0;0;0;0;NA;0;0;0
1975;3;6;NA;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.2;0;0;0;0;0.2;0;0;0;0;0;0;0;0;NA;0;0;0
1975;3;7;NA;0;0;0;0;0;0;0;0.40000001;0;0.40000001;0;0;0.2;0;0;0;0.2;2;0.2;0.80000001;1.6;0;3.4000001;0;0;1.6;0;0;0;0;NA;0.40000001;0;0
1975;3;8;NA;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0.2;0;0
1975;3;9;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0.2;0
1975;3;10;NA;1;0.40000001;1.2;0.80000001;0.80000001;0.40000001;0;4.4000001;1;5.5999999;4.4000001;0;3.4000001;1;4;0.2;4;0.40000001;2;1.6;0.60000002;1.6;0.2;1;5;1.4;1.2;0.2;0.80000001;5;NA;2.5999999;1.6;1.8
1975;3;11;NA;0;0;1.4;0;0.2;0.40000001;0;0;0;0;1.2;0;0;0;0;0.2;0.60000002;0.2;0;7.4000001;0;0.40000001;0;2;5;0;0.60000002;1.3;0;0;NA;0.80000001;0;0
